s,p,new_label
http://hl7.org/fhir/StructureMap.group.rule.rule.source.logMessage,http://www.w3.org/2000/01/rdf-schema#label,0.0758252530052842
http://hl7.org/fhir/StructureMapGroupComponent.StructureMapGroupRuleComponentRule.StructureMapGroupRuleSourceComponent,http://www.w3.org/2000/01/rdf-schema#label,0.6239217220528441
http://hl7.org/fhir/string,http://www.w3.org/2000/01/rdf-schema#label,0.974268571695488
http://hl7.org/fhir/CatalogEntry.additionalIdentifier,http://www.w3.org/2000/01/rdf-schema#label,0.7324846661643815
http://hl7.org/fhir/CatalogEntry,http://www.w3.org/2000/01/rdf-schema#label,0.34243076854048204
http://hl7.org/fhir/Identifier,http://www.w3.org/2000/01/rdf-schema#label,0.5020249628969989
http://hl7.org/fhir/ClinicalImpression.date,http://www.w3.org/2000/01/rdf-schema#label,0.6580264403856861
http://hl7.org/fhir/ClinicalImpression,http://www.w3.org/2000/01/rdf-schema#label,0.1479525316824284
http://hl7.org/fhir/dateTime,http://www.w3.org/2000/01/rdf-schema#label,0.4596557284853374
http://hl7.org/fhir/w5#when.recorded,http://www.w3.org/2000/01/rdf-schema#label,0.3335662155102699
http://hl7.org/fhir/ImmunizationRecommendation.recommendation.doseNumberPositiveInt,http://www.w3.org/2000/01/rdf-schema#label,0.39960838440385793
http://hl7.org/fhir/ImmunizationRecommendationRecommendationComponent,http://www.w3.org/2000/01/rdf-schema#label,0.9284940988645486
http://hl7.org/fhir/positiveInt,http://www.w3.org/2000/01/rdf-schema#label,0.5184831436933411
http://hl7.org/fhir/ImmunizationRecommendation.recommendation.doseNumber,http://www.w3.org/2000/01/rdf-schema#label,0.18165651735388877
http://hl7.org/fhir/List.subject,http://www.w3.org/2000/01/rdf-schema#label,0.8592068145099027
http://hl7.org/fhir/List,http://www.w3.org/2000/01/rdf-schema#label,0.06210883239852072
http://hl7.org/fhir/Reference,http://www.w3.org/2000/01/rdf-schema#label,0.14208376942255374
http://hl7.org/fhir/w5#who.focus,http://www.w3.org/2000/01/rdf-schema#label,0.6307349569970055
http://hl7.org/fhir/VisionPrescriptionLensSpecificationComponent,http://www.w3.org/2000/01/rdf-schema#label,0.9859478857016857
http://hl7.org/fhir/BackboneElement,http://www.w3.org/2000/01/rdf-schema#label,0.1266320165459398
http://hl7.org/fhir/decimal,http://www.w3.org/2000/01/rdf-schema#label,0.7280341055542784
http://hl7.org/fhir/VisionPrescription.lensSpecification.power,http://www.w3.org/2000/01/rdf-schema#label,0.3273662955929437
http://hl7.org/fhir/VisionPrescription.lensSpecification.product,http://www.w3.org/2000/01/rdf-schema#label,0.49397845919892347
http://hl7.org/fhir/CodeableConcept,http://www.w3.org/2000/01/rdf-schema#label,0.23106717723051884
http://hl7.org/fhir/VisionPrescription.lensSpecification.brand,http://www.w3.org/2000/01/rdf-schema#label,0.7578760857557906
http://hl7.org/fhir/SimpleQuantity,http://www.w3.org/2000/01/rdf-schema#label,0.13056541649029596
http://hl7.org/fhir/VisionPrescription.lensSpecification.duration,http://www.w3.org/2000/01/rdf-schema#label,0.6839684280472826
