s,p,new_label
http://hl7.org/fhir/StructureMap.group.rule.rule.source.logMessage,http://www.w3.org/2000/01/rdf-schema#label,0.5514138355370964
http://hl7.org/fhir/StructureMapGroupComponent.StructureMapGroupRuleComponentRule.StructureMapGroupRuleSourceComponent,http://www.w3.org/2000/01/rdf-schema#label,0.9416374593614938
http://hl7.org/fhir/string,http://www.w3.org/2000/01/rdf-schema#label,0.42852361055266197
http://hl7.org/fhir/CatalogEntry.additionalIdentifier,http://www.w3.org/2000/01/rdf-schema#label,0.40336465528462806
http://hl7.org/fhir/CatalogEntry,http://www.w3.org/2000/01/rdf-schema#label,0.23601875429111185
http://hl7.org/fhir/Identifier,http://www.w3.org/2000/01/rdf-schema#label,0.44100130347046473
http://hl7.org/fhir/ClinicalImpression.date,http://www.w3.org/2000/01/rdf-schema#label,0.46689220442931856
http://hl7.org/fhir/ClinicalImpression,http://www.w3.org/2000/01/rdf-schema#label,0.17661965270651803
http://hl7.org/fhir/dateTime,http://www.w3.org/2000/01/rdf-schema#label,0.9754117037339028
http://hl7.org/fhir/w5#when.recorded,http://www.w3.org/2000/01/rdf-schema#label,0.24600933419500093
http://hl7.org/fhir/ImmunizationRecommendation.recommendation.doseNumberPositiveInt,http://www.w3.org/2000/01/rdf-schema#label,0.3324103099383241
http://hl7.org/fhir/ImmunizationRecommendationRecommendationComponent,http://www.w3.org/2000/01/rdf-schema#label,0.5975062710852358
http://hl7.org/fhir/positiveInt,http://www.w3.org/2000/01/rdf-schema#label,0.7016824947680397
http://hl7.org/fhir/ImmunizationRecommendation.recommendation.doseNumber,http://www.w3.org/2000/01/rdf-schema#label,0.258580858826309
http://hl7.org/fhir/List.subject,http://www.w3.org/2000/01/rdf-schema#label,0.9171675283321239
http://hl7.org/fhir/List,http://www.w3.org/2000/01/rdf-schema#label,0.38813271104682556
http://hl7.org/fhir/Reference,http://www.w3.org/2000/01/rdf-schema#label,0.045843544262457736
http://hl7.org/fhir/w5#who.focus,http://www.w3.org/2000/01/rdf-schema#label,0.8415196477465867
http://hl7.org/fhir/VisionPrescriptionLensSpecificationComponent,http://www.w3.org/2000/01/rdf-schema#label,0.9814394613278908
http://hl7.org/fhir/BackboneElement,http://www.w3.org/2000/01/rdf-schema#label,0.8881715959023906
http://hl7.org/fhir/decimal,http://www.w3.org/2000/01/rdf-schema#label,0.015187679655045527
http://hl7.org/fhir/VisionPrescription.lensSpecification.power,http://www.w3.org/2000/01/rdf-schema#label,0.2027491238397211
http://hl7.org/fhir/VisionPrescription.lensSpecification.product,http://www.w3.org/2000/01/rdf-schema#label,0.12158182297027809
http://hl7.org/fhir/CodeableConcept,http://www.w3.org/2000/01/rdf-schema#label,0.8519728103302077
http://hl7.org/fhir/VisionPrescription.lensSpecification.brand,http://www.w3.org/2000/01/rdf-schema#label,0.4136506073523194
http://hl7.org/fhir/SimpleQuantity,http://www.w3.org/2000/01/rdf-schema#label,0.24993003220756282
http://hl7.org/fhir/VisionPrescription.lensSpecification.duration,http://www.w3.org/2000/01/rdf-schema#label,0.15940758607310923
http://hl7.org/fhir/VisionPrescription.lensSpecification.backCurve,http://www.w3.org/2000/01/rdf-schema#label,0.33545540467048374
http://hl7.org/fhir/VisionPrescriptionLensSpecificationComponent.PrismComponent,http://www.w3.org/2000/01/rdf-schema#label,0.005350013352085181
http://hl7.org/fhir/VisionPrescription.lensSpecification.prism,http://www.w3.org/2000/01/rdf-schema#label,0.15346721233703753
http://hl7.org/fhir/VisionPrescription.lensSpecification.cylinder,http://www.w3.org/2000/01/rdf-schema#label,0.5508209774970526
http://hl7.org/fhir/VisionPrescription.lensSpecification.add,http://www.w3.org/2000/01/rdf-schema#label,0.7322121151727545
http://hl7.org/fhir/VisionPrescription.lensSpecification.eye,http://www.w3.org/2000/01/rdf-schema#label,0.10535696670235939
http://hl7.org/fhir/code,http://www.w3.org/2000/01/rdf-schema#label,0.2617578877317701
http://hl7.org/fhir/VisionPrescription.lensSpecification.diameter,http://www.w3.org/2000/01/rdf-schema#label,0.19833900200157895
http://hl7.org/fhir/VisionPrescription.lensSpecification.color,http://www.w3.org/2000/01/rdf-schema#label,0.5766757116769324
http://hl7.org/fhir/integer,http://www.w3.org/2000/01/rdf-schema#label,0.4540037219216436
http://hl7.org/fhir/VisionPrescription.lensSpecification.axis,http://www.w3.org/2000/01/rdf-schema#label,0.6558951354569854
http://hl7.org/fhir/VisionPrescription.lensSpecification.sphere,http://www.w3.org/2000/01/rdf-schema#label,0.28372942671758006
http://hl7.org/fhir/Annotation,http://www.w3.org/2000/01/rdf-schema#label,0.9147213211604939
http://hl7.org/fhir/VisionPrescription.lensSpecification.note,http://www.w3.org/2000/01/rdf-schema#label,0.845196348647024
http://hl7.org/fhir/Primitive,http://www.w3.org/2000/01/rdf-schema#label,0.9874708578232956
http://hl7.org/fhir/value,http://www.w3.org/2000/01/rdf-schema#label,0.30652306299413823
http://hl7.org/fhir/Observation.valueSampledData,http://www.w3.org/2000/01/rdf-schema#label,0.5139837156001327
http://hl7.org/fhir/Observation,http://www.w3.org/2000/01/rdf-schema#label,0.9865352503674425
http://hl7.org/fhir/SampledData,http://www.w3.org/2000/01/rdf-schema#label,0.7183364827069276
http://hl7.org/fhir/Observation.value,http://www.w3.org/2000/01/rdf-schema#label,0.9198554717010494
http://hl7.org/fhir/DataRequirement.dateFilter.value,http://www.w3.org/2000/01/rdf-schema#label,0.018594847520435165
http://hl7.org/fhir/MessageDefinition.date,http://www.w3.org/2000/01/rdf-schema#label,0.6424640508027928
http://hl7.org/fhir/MessageDefinition,http://www.w3.org/2000/01/rdf-schema#label,0.42573684992067073
http://hl7.org/fhir/MedicinalProductPharmaceutical.routeOfAdministration.targetSpecies.withdrawalPeriod,http://www.w3.org/2000/01/rdf-schema#label,0.05922758693077512
http://hl7.org/fhir/MedicinalProductPharmaceuticalRouteOfAdministrationComponent.MedicinalProductPharmaceuticalRouteOfAdministrationTargetSpeciesComponent,http://www.w3.org/2000/01/rdf-schema#label,0.562781007592986
http://hl7.org/fhir/MedicinalProductPharmaceuticalRouteOfAdministrationComponent.MedicinalProductPharmaceuticalRouteOfAdministrationTargetSpeciesComponent.MedicinalProductPharmaceuticalRouteOfAdministrationTargetSpeciesWithdrawalPeriodComponent,http://www.w3.org/2000/01/rdf-schema#label,0.353826234942585
http://hl7.org/fhir/ContactPoint.value,http://www.w3.org/2000/01/rdf-schema#label,0.6628842944486664
http://hl7.org/fhir/ContactPoint,http://www.w3.org/2000/01/rdf-schema#label,0.7054625921473713
http://hl7.org/fhir/Claim.provider,http://www.w3.org/2000/01/rdf-schema#label,0.42899573097752575
http://hl7.org/fhir/Claim,http://www.w3.org/2000/01/rdf-schema#label,0.021014504373160103
http://hl7.org/fhir/w5#who.source,http://www.w3.org/2000/01/rdf-schema#label,0.9978269591124748
http://hl7.org/fhir/ClaimResponse.addItem.detail.subDetail.adjudication.amount,http://www.w3.org/2000/01/rdf-schema#label,0.646055420771729
http://hl7.org/fhir/ClaimResponse.AddedItemComponent.AddedItemDetailComponent.AddedItemSubDetailComponentAdjudication,http://www.w3.org/2000/01/rdf-schema#label,0.982669439513063
http://hl7.org/fhir/Money,http://www.w3.org/2000/01/rdf-schema#label,0.8595836241680789
http://hl7.org/fhir/Questionnaire.item.enableWhen.answer,http://www.w3.org/2000/01/rdf-schema#label,0.9202433140932905
http://hl7.org/fhir/SubstanceSpecification.code.comment,http://www.w3.org/2000/01/rdf-schema#label,0.07752793474116548
http://hl7.org/fhir/SubstanceSpecificationCodeComponent,http://www.w3.org/2000/01/rdf-schema#label,0.3925977077317103
http://hl7.org/fhir/RequestGroup.action.description,http://www.w3.org/2000/01/rdf-schema#label,0.08925062080958346
http://hl7.org/fhir/RequestGroupActionComponent,http://www.w3.org/2000/01/rdf-schema#label,0.6907296883606862
http://hl7.org/fhir/PlanDefinition.action.action.timing,http://www.w3.org/2000/01/rdf-schema#label,0.5348096378222008
http://hl7.org/fhir/ResearchElementDefinition.characteristic.exclude,http://www.w3.org/2000/01/rdf-schema#label,0.7631585064105634
http://hl7.org/fhir/ResearchElementDefinitionCharacteristicComponent,http://www.w3.org/2000/01/rdf-schema#label,0.28688344131180976
http://hl7.org/fhir/boolean,http://www.w3.org/2000/01/rdf-schema#label,0.014703552653517526
http://hl7.org/fhir/Substance.instance,http://www.w3.org/2000/01/rdf-schema#label,0.5162387918241303
http://hl7.org/fhir/Substance,http://www.w3.org/2000/01/rdf-schema#label,0.5985447693340059
http://hl7.org/fhir/SubstanceInstanceComponent,http://www.w3.org/2000/01/rdf-schema#label,0.18409605785841365
http://hl7.org/fhir/Contract.url,http://www.w3.org/2000/01/rdf-schema#label,0.08663983407236997
http://hl7.org/fhir/Contract,http://www.w3.org/2000/01/rdf-schema#label,0.47258277808047466
http://hl7.org/fhir/uri,http://www.w3.org/2000/01/rdf-schema#label,0.49131874799799413
http://hl7.org/fhir/Medication,http://www.w3.org/2000/01/rdf-schema#label,0.2850452457647813
http://hl7.org/fhir/DomainResource,http://www.w3.org/2000/01/rdf-schema#label,0.6793949998255173
http://hl7.org/fhir/w5#clinical.medication,http://www.w3.org/2000/01/rdf-schema#label,0.5983209074313666
http://hl7.org/fhir/Medication.form,http://www.w3.org/2000/01/rdf-schema#label,0.627606402734333
http://hl7.org/fhir/Medication.identifier,http://www.w3.org/2000/01/rdf-schema#label,0.8698286278385424
http://hl7.org/fhir/Medication.code,http://www.w3.org/2000/01/rdf-schema#label,0.13843844138062278
http://hl7.org/fhir/Medication.manufacturer,http://www.w3.org/2000/01/rdf-schema#label,0.21894527479958092
http://hl7.org/fhir/Medication.status,http://www.w3.org/2000/01/rdf-schema#label,0.44746302582344943
http://hl7.org/fhir/MedicationBatchComponent,http://www.w3.org/2000/01/rdf-schema#label,0.40370047450458035
