s,p,new_label
http://hl7.org/fhir/StructureMap.group.rule.rule.source.logMessage,http://www.w3.org/2000/01/rdf-schema#label,0.8223897461192806
http://hl7.org/fhir/StructureMapGroupComponent.StructureMapGroupRuleComponentRule.StructureMapGroupRuleSourceComponent,http://www.w3.org/2000/01/rdf-schema#label,0.5444850955522045
http://hl7.org/fhir/string,http://www.w3.org/2000/01/rdf-schema#label,0.7760357649272023
http://hl7.org/fhir/CatalogEntry.additionalIdentifier,http://www.w3.org/2000/01/rdf-schema#label,0.7274190955642441
http://hl7.org/fhir/CatalogEntry,http://www.w3.org/2000/01/rdf-schema#label,0.15460454378386468
http://hl7.org/fhir/Identifier,http://www.w3.org/2000/01/rdf-schema#label,0.4280643598266397
http://hl7.org/fhir/ClinicalImpression.date,http://www.w3.org/2000/01/rdf-schema#label,0.9801394780243029
http://hl7.org/fhir/ClinicalImpression,http://www.w3.org/2000/01/rdf-schema#label,0.350222574078648
http://hl7.org/fhir/dateTime,http://www.w3.org/2000/01/rdf-schema#label,0.10934588195981887
http://hl7.org/fhir/w5#when.recorded,http://www.w3.org/2000/01/rdf-schema#label,0.9072722978941603
http://hl7.org/fhir/ImmunizationRecommendation.recommendation.doseNumberPositiveInt,http://www.w3.org/2000/01/rdf-schema#label,0.7879681079644122
http://hl7.org/fhir/ImmunizationRecommendationRecommendationComponent,http://www.w3.org/2000/01/rdf-schema#label,0.4958971913847501
http://hl7.org/fhir/positiveInt,http://www.w3.org/2000/01/rdf-schema#label,0.33143598412820496
http://hl7.org/fhir/ImmunizationRecommendation.recommendation.doseNumber,http://www.w3.org/2000/01/rdf-schema#label,0.1953812047875666
http://hl7.org/fhir/List.subject,http://www.w3.org/2000/01/rdf-schema#label,0.5102863053204092
http://hl7.org/fhir/List,http://www.w3.org/2000/01/rdf-schema#label,3.794135345023264E-4
http://hl7.org/fhir/Reference,http://www.w3.org/2000/01/rdf-schema#label,0.3013415103327467
http://hl7.org/fhir/w5#who.focus,http://www.w3.org/2000/01/rdf-schema#label,0.8426366886074715
http://hl7.org/fhir/VisionPrescriptionLensSpecificationComponent,http://www.w3.org/2000/01/rdf-schema#label,0.47626106239601673
http://hl7.org/fhir/BackboneElement,http://www.w3.org/2000/01/rdf-schema#label,0.7513751626887522
http://hl7.org/fhir/decimal,http://www.w3.org/2000/01/rdf-schema#label,0.6087835597967998
http://hl7.org/fhir/VisionPrescription.lensSpecification.power,http://www.w3.org/2000/01/rdf-schema#label,0.6361850209739464
http://hl7.org/fhir/VisionPrescription.lensSpecification.product,http://www.w3.org/2000/01/rdf-schema#label,0.7088152354169123
http://hl7.org/fhir/CodeableConcept,http://www.w3.org/2000/01/rdf-schema#label,0.8527735687190731
http://hl7.org/fhir/VisionPrescription.lensSpecification.brand,http://www.w3.org/2000/01/rdf-schema#label,0.766655248876157
http://hl7.org/fhir/SimpleQuantity,http://www.w3.org/2000/01/rdf-schema#label,0.6878348527742965
http://hl7.org/fhir/VisionPrescription.lensSpecification.duration,http://www.w3.org/2000/01/rdf-schema#label,0.09424076842899654
http://hl7.org/fhir/VisionPrescription.lensSpecification.backCurve,http://www.w3.org/2000/01/rdf-schema#label,0.5936567432215378
http://hl7.org/fhir/VisionPrescriptionLensSpecificationComponent.PrismComponent,http://www.w3.org/2000/01/rdf-schema#label,0.4105717509807648
http://hl7.org/fhir/VisionPrescription.lensSpecification.prism,http://www.w3.org/2000/01/rdf-schema#label,0.8282335722273731
http://hl7.org/fhir/VisionPrescription.lensSpecification.cylinder,http://www.w3.org/2000/01/rdf-schema#label,0.25543171658749997
http://hl7.org/fhir/VisionPrescription.lensSpecification.add,http://www.w3.org/2000/01/rdf-schema#label,0.9545328268582648
http://hl7.org/fhir/VisionPrescription.lensSpecification.eye,http://www.w3.org/2000/01/rdf-schema#label,0.6960998651451081
http://hl7.org/fhir/code,http://www.w3.org/2000/01/rdf-schema#label,0.09003067716652502
http://hl7.org/fhir/VisionPrescription.lensSpecification.diameter,http://www.w3.org/2000/01/rdf-schema#label,0.6531698050506476
http://hl7.org/fhir/VisionPrescription.lensSpecification.color,http://www.w3.org/2000/01/rdf-schema#label,0.8834485409907845
http://hl7.org/fhir/integer,http://www.w3.org/2000/01/rdf-schema#label,0.38015780261601795
http://hl7.org/fhir/VisionPrescription.lensSpecification.axis,http://www.w3.org/2000/01/rdf-schema#label,0.2606841091205929
http://hl7.org/fhir/VisionPrescription.lensSpecification.sphere,http://www.w3.org/2000/01/rdf-schema#label,0.011354764754521685
http://hl7.org/fhir/Annotation,http://www.w3.org/2000/01/rdf-schema#label,0.7845073412288364
http://hl7.org/fhir/VisionPrescription.lensSpecification.note,http://www.w3.org/2000/01/rdf-schema#label,0.8437510624525824
http://hl7.org/fhir/Primitive,http://www.w3.org/2000/01/rdf-schema#label,0.06703946470375699
http://hl7.org/fhir/value,http://www.w3.org/2000/01/rdf-schema#label,0.8456424983136958
http://hl7.org/fhir/Observation.valueSampledData,http://www.w3.org/2000/01/rdf-schema#label,0.1482208015473252
http://hl7.org/fhir/Observation,http://www.w3.org/2000/01/rdf-schema#label,0.5587743435429979
http://hl7.org/fhir/SampledData,http://www.w3.org/2000/01/rdf-schema#label,0.21600505080225918
http://hl7.org/fhir/Observation.value,http://www.w3.org/2000/01/rdf-schema#label,0.5980575211029738
http://hl7.org/fhir/DataRequirement.dateFilter.value,http://www.w3.org/2000/01/rdf-schema#label,0.9621858499121362
http://hl7.org/fhir/MessageDefinition.date,http://www.w3.org/2000/01/rdf-schema#label,0.14846600725477377
http://hl7.org/fhir/MessageDefinition,http://www.w3.org/2000/01/rdf-schema#label,0.6574640117316626
http://hl7.org/fhir/MedicinalProductPharmaceutical.routeOfAdministration.targetSpecies.withdrawalPeriod,http://www.w3.org/2000/01/rdf-schema#label,0.40883274660216384
http://hl7.org/fhir/MedicinalProductPharmaceuticalRouteOfAdministrationComponent.MedicinalProductPharmaceuticalRouteOfAdministrationTargetSpeciesComponent,http://www.w3.org/2000/01/rdf-schema#label,0.9013604905042211
http://hl7.org/fhir/MedicinalProductPharmaceuticalRouteOfAdministrationComponent.MedicinalProductPharmaceuticalRouteOfAdministrationTargetSpeciesComponent.MedicinalProductPharmaceuticalRouteOfAdministrationTargetSpeciesWithdrawalPeriodComponent,http://www.w3.org/2000/01/rdf-schema#label,0.24458288185862898
http://hl7.org/fhir/ContactPoint.value,http://www.w3.org/2000/01/rdf-schema#label,0.8542220058207166
http://hl7.org/fhir/ContactPoint,http://www.w3.org/2000/01/rdf-schema#label,0.6803929616452151
http://hl7.org/fhir/Claim.provider,http://www.w3.org/2000/01/rdf-schema#label,0.20077419178308775
http://hl7.org/fhir/Claim,http://www.w3.org/2000/01/rdf-schema#label,0.029900191390944242
http://hl7.org/fhir/w5#who.source,http://www.w3.org/2000/01/rdf-schema#label,0.9216616609942062
http://hl7.org/fhir/ClaimResponse.addItem.detail.subDetail.adjudication.amount,http://www.w3.org/2000/01/rdf-schema#label,0.44623635067468015
http://hl7.org/fhir/ClaimResponse.AddedItemComponent.AddedItemDetailComponent.AddedItemSubDetailComponentAdjudication,http://www.w3.org/2000/01/rdf-schema#label,0.4217600285081683
http://hl7.org/fhir/Money,http://www.w3.org/2000/01/rdf-schema#label,0.27459786261781405
http://hl7.org/fhir/Questionnaire.item.enableWhen.answer,http://www.w3.org/2000/01/rdf-schema#label,0.528834771453563
http://hl7.org/fhir/SubstanceSpecification.code.comment,http://www.w3.org/2000/01/rdf-schema#label,0.8962668531845827
http://hl7.org/fhir/SubstanceSpecificationCodeComponent,http://www.w3.org/2000/01/rdf-schema#label,0.5042381803678553
http://hl7.org/fhir/RequestGroup.action.description,http://www.w3.org/2000/01/rdf-schema#label,0.525881196285184
http://hl7.org/fhir/RequestGroupActionComponent,http://www.w3.org/2000/01/rdf-schema#label,0.6023235278781334
http://hl7.org/fhir/PlanDefinition.action.action.timing,http://www.w3.org/2000/01/rdf-schema#label,0.34015861317806173
http://hl7.org/fhir/ResearchElementDefinition.characteristic.exclude,http://www.w3.org/2000/01/rdf-schema#label,0.5183114464872821
http://hl7.org/fhir/ResearchElementDefinitionCharacteristicComponent,http://www.w3.org/2000/01/rdf-schema#label,0.8657588987023755
http://hl7.org/fhir/boolean,http://www.w3.org/2000/01/rdf-schema#label,0.914647064041467
http://hl7.org/fhir/Substance.instance,http://www.w3.org/2000/01/rdf-schema#label,0.34096849134495166
http://hl7.org/fhir/Substance,http://www.w3.org/2000/01/rdf-schema#label,0.7454560253861848
http://hl7.org/fhir/SubstanceInstanceComponent,http://www.w3.org/2000/01/rdf-schema#label,0.019064703306116093
http://hl7.org/fhir/Contract.url,http://www.w3.org/2000/01/rdf-schema#label,0.6219510709159382
http://hl7.org/fhir/Contract,http://www.w3.org/2000/01/rdf-schema#label,0.1058307946111684
http://hl7.org/fhir/uri,http://www.w3.org/2000/01/rdf-schema#label,0.7074748219975531
http://hl7.org/fhir/Medication,http://www.w3.org/2000/01/rdf-schema#label,0.3992527001005217
http://hl7.org/fhir/DomainResource,http://www.w3.org/2000/01/rdf-schema#label,0.8979052097905534
http://hl7.org/fhir/w5#clinical.medication,http://www.w3.org/2000/01/rdf-schema#label,0.5303893728092473
http://hl7.org/fhir/Medication.form,http://www.w3.org/2000/01/rdf-schema#label,0.7060348584934661
http://hl7.org/fhir/Medication.identifier,http://www.w3.org/2000/01/rdf-schema#label,0.16466162895961067
http://hl7.org/fhir/Medication.code,http://www.w3.org/2000/01/rdf-schema#label,0.032118096051459544
http://hl7.org/fhir/Medication.manufacturer,http://www.w3.org/2000/01/rdf-schema#label,0.4246186892515319
http://hl7.org/fhir/Medication.status,http://www.w3.org/2000/01/rdf-schema#label,0.8091160674498242
http://hl7.org/fhir/MedicationBatchComponent,http://www.w3.org/2000/01/rdf-schema#label,0.8234382005607794
http://hl7.org/fhir/Medication.batch,http://www.w3.org/2000/01/rdf-schema#label,0.7929765174898703
http://hl7.org/fhir/MedicationIngredientComponent,http://www.w3.org/2000/01/rdf-schema#label,0.629345086513278
http://hl7.org/fhir/Medication.ingredient,http://www.w3.org/2000/01/rdf-schema#label,0.4350478809997015
http://hl7.org/fhir/Ratio,http://www.w3.org/2000/01/rdf-schema#label,0.4981155854953956
http://hl7.org/fhir/Medication.amount,http://www.w3.org/2000/01/rdf-schema#label,0.5391679183729906
http://hl7.org/fhir/Contract.term.securityLabel.classification,http://www.w3.org/2000/01/rdf-schema#label,0.4803195618819638
http://hl7.org/fhir/Contract.TermComponent.SecurityLabelComponent,http://www.w3.org/2000/01/rdf-schema#label,0.3466697889589322
http://hl7.org/fhir/Coding,http://www.w3.org/2000/01/rdf-schema#label,0.5531763621046475
